order_id,customer_id,order_date,status,payment_method,shipping_city,shipping_state
ORD04027,C0066,2022-04-23,Returned,UPI,Ujjain,Madhya Pradesh
ORD04028,C0644,2022-09-22,Delivered,UPI,Nagpur,Maharashtra
ORD04029,C0255,2023-03-23,Cancelled,Credit Card,Rohini,Delhi
ORD04030,C0703,2023-10-31,Cancelled,Debit Card,Bengaluru,Karnataka
ORD04031,C0496,2022-05-02,Delivered,UPI,Jabalpur,Madhya Pradesh
ORD04032,C0151,2023-12-01,Delivered,COD,Nashik,Maharashtra
ORD04033,C0130,2023-02-04,Pending,COD,Gandhinagar,Gujarat
ORD04034,C0219,2022-06-15,Delivered,Net Banking,Hubballi,Karnataka
ORD04035,C0086,2022-02-24,Returned,Credit Card,Tiruchirappalli,Tamil Nadu
ORD04036,C0161,2022-04-11,Delivered,UPI,Indore,Madhya Pradesh
ORD04037,C0806,2022-11-26,Delivered,Debit Card,Bhopal,Madhya Pradesh
ORD04038,C0117,2022-01-28,Delivered,Credit Card,Kota,Rajasthan
ORD04039,C0002,2023-03-29,Delivered,UPI,Rajkot,Gujarat
ORD04040,C0861,2022-03-24,Delivered,UPI,Ujjain,Madhya Pradesh
ORD04041,C0326,2022-02-22,Delivered,COD,Agra,Uttar Pradesh
ORD04042,C0795,2023-10-24,Delivered,Net Banking,Pune,Maharashtra
ORD04043,C0507,2023-07-23,Delivered,Net Banking,Saket,Delhi
ORD04044,C0902,2022-02-26,Delivered,UPI,Agra,Uttar Pradesh
ORD04045,C0780,2023-02-11,Delivered,Debit Card,Kota,Rajasthan
ORD04046,C0009,2023-09-12,Returned,Debit Card,Nagpur,Maharashtra
ORD04047,C0702,2023-12-08,Delivered,UPI,Varanasi,Uttar Pradesh
ORD04048,C0729,2022-05-30,Delivered,Credit Card,Belagavi,Karnataka
ORD04049,C0046,2022-03-19,Cancelled,Net Banking,Hyderabad,Telangana
ORD04050,C0177,2022-03-15,Delivered,Debit Card,Salem,Tamil Nadu
ORD04051,C0251,2022-10-15,Delivered,UPI,Mysuru,Karnataka
ORD04052,C0153,2022-01-03,Delivered,Credit Card,Kanpur,Uttar Pradesh
ORD04053,C0371,2022-08-30,Delivered,Debit Card,Warangal,Telangana
ORD04054,C0903,2023-11-20,Delivered,UPI,New Delhi,Delhi
ORD04055,C0426,2022-01-10,Delivered,Credit Card,Jodhpur,Rajasthan
ORD04056,C0252,2023-01-25,Delivered,Credit Card,Hubballi,Karnataka
ORD04057,C0724,2022-11-10,Delivered,Credit Card,Khammam,Telangana
ORD04058,C0044,2022-01-24,Delivered,UPI,Chennai,Tamil Nadu
ORD04059,C0990,2023-05-01,Pending,Credit Card,Bengaluru,Karnataka
ORD04060,C0276,2023-07-29,Delivered,Debit Card,Jodhpur,Rajasthan
ORD04061,C0329,2022-04-17,Delivered,Credit Card,Khammam,Telangana
ORD04062,C0083,2022-04-23,Cancelled,Credit Card,Nizamabad,Telangana
ORD04063,C0272,2023-10-21,Delivered,UPI,Belagavi,Karnataka
ORD04064,C0621,2023-04-29,Delivered,Credit Card,Asansol,West Bengal
ORD04065,C0843,2022-04-28,Delivered,Credit Card,Asansol,West Bengal
ORD04066,C0242,2023-03-26,Delivered,Debit Card,Ahmedabad,Gujarat
ORD04067,C0513,2023-03-02,Returned,Net Banking,Belagavi,Karnataka
ORD04068,C0363,2023-02-15,Delivered,Debit Card,Saket,Delhi
ORD04069,C0557,2022-08-13,Pending,Credit Card,Kota,Rajasthan
ORD04070,C0470,2022-04-11,Delivered,Net Banking,Surat,Gujarat
ORD04071,C0766,2022-10-21,Cancelled,UPI,Karimnagar,Telangana
ORD04072,C0704,2023-11-03,Pending,Debit Card,Coimbatore,Tamil Nadu
ORD04073,C0985,2022-03-12,Delivered,Debit Card,Varanasi,Uttar Pradesh
ORD04074,C0507,2023-03-11,Delivered,UPI,Jodhpur,Rajasthan
ORD04075,C0074,2023-04-14,Delivered,UPI,Lucknow,Uttar Pradesh
ORD04076,C0642,2023-11-19,Delivered,UPI,Kanpur,Uttar Pradesh
ORD04077,C0116,2023-09-08,Delivered,Credit Card,Warangal,Telangana
ORD04078,C0909,2023-03-02,Delivered,UPI,Jodhpur,Rajasthan
ORD04079,C0321,2023-01-22,Delivered,Credit Card,Varanasi,Uttar Pradesh
ORD04080,C0925,2023-05-10,Pending,UPI,Ujjain,Madhya Pradesh
ORD04081,C0799,2022-08-25,Delivered,UPI,Khammam,Telangana
ORD04082,C0700,2023-09-10,Pending,UPI,Janakpuri,Delhi
ORD04083,C0784,2022-12-19,Delivered,UPI,New Delhi,Delhi
ORD04084,C0117,2023-11-09,Delivered,Credit Card,Tiruchirappalli,Tamil Nadu
ORD04085,C0338,2023-09-05,Delivered,UPI,Nashik,Maharashtra
ORD04086,C0387,2023-12-04,Delivered,UPI,Lucknow,Uttar Pradesh
ORD04087,C0175,2022-05-12,Delivered,UPI,Karimnagar,Telangana
ORD04088,C0198,2022-01-21,Delivered,UPI,Belagavi,Karnataka
ORD04089,C0668,2022-02-24,Cancelled,Credit Card,Jabalpur,Madhya Pradesh
ORD04090,C0628,2023-06-18,Delivered,Net Banking,Gandhinagar,Gujarat
ORD04091,C0596,2023-09-22,Delivered,Debit Card,Vadodara,Gujarat
ORD04092,C0953,2022-05-19,Delivered,UPI,Howrah,West Bengal
ORD04093,C0875,2023-02-24,Returned,COD,Noida,Uttar Pradesh
ORD04094,C0756,2022-04-08,Delivered,Credit Card,Siliguri,West Bengal
ORD04095,C0444,2022-03-20,Delivered,Debit Card,Bengaluru,Karnataka
ORD04096,C0883,2022-09-07,Delivered,Credit Card,Asansol,West Bengal
ORD04097,C0611,2023-04-18,Pending,Credit Card,Mysuru,Karnataka
ORD04098,C0838,2022-07-02,Returned,Debit Card,Asansol,West Bengal
ORD04099,C0612,2022-11-09,Delivered,UPI,Hubballi,Karnataka
ORD04100,C0073,2022-04-01,Delivered,Net Banking,Khammam,Telangana
ORD04101,C0664,2023-08-18,Cancelled,UPI,Khammam,Telangana
ORD04102,C0715,2022-02-18,Delivered,UPI,Warangal,Telangana
ORD04103,C0079,2023-03-13,Pending,UPI,Nashik,Maharashtra
ORD04104,C0399,2022-08-16,Cancelled,Debit Card,Chennai,Tamil Nadu
ORD04105,C0822,2022-09-05,Delivered,Debit Card,Jaipur,Rajasthan
ORD04106,C0275,2023-08-16,Delivered,Net Banking,Nizamabad,Telangana
ORD04107,C0855,2022-02-27,Delivered,Debit Card,Noida,Uttar Pradesh
ORD04108,C0768,2022-10-30,Delivered,Debit Card,Gwalior,Madhya Pradesh
ORD04109,C0350,2023-12-13,Delivered,COD,Warangal,Telangana
ORD04110,C0940,2023-08-24,Delivered,Net Banking,Saket,Delhi
ORD04111,C0872,2022-10-13,Pending,UPI,Salem,Tamil Nadu
ORD04112,C0933,2022-11-26,Returned,Net Banking,Coimbatore,Tamil Nadu
ORD04113,C0829,2022-10-06,Delivered,Debit Card,Hubballi,Karnataka
ORD04114,C0572,2022-03-10,Delivered,Net Banking,Madurai,Tamil Nadu
ORD04115,C0889,2023-03-08,Cancelled,COD,Varanasi,Uttar Pradesh
ORD04116,C0724,2022-07-12,Delivered,UPI,Mysuru,Karnataka
ORD04117,C0239,2023-08-09,Delivered,Credit Card,Karimnagar,Telangana
ORD04118,C0741,2023-07-23,Delivered,UPI,Mysuru,Karnataka
ORD04119,C0223,2022-02-23,Delivered,UPI,Asansol,West Bengal
ORD04120,C0410,2023-06-18,Delivered,UPI,Gandhinagar,Gujarat
ORD04121,C0667,2023-08-25,Delivered,Debit Card,Bhopal,Madhya Pradesh
ORD04122,C0552,2023-04-21,Delivered,UPI,Siliguri,West Bengal
ORD04123,C0768,2023-09-18,Delivered,UPI,Aurangabad,Maharashtra
ORD04124,C0496,2023-10-14,Returned,UPI,Hubballi,Karnataka
ORD04125,C0411,2023-06-05,Delivered,Net Banking,Hubballi,Karnataka
ORD04126,C0482,2022-07-16,Pending,Credit Card,Saket,Delhi
ORD04127,C0124,2023-05-06,Delivered,Debit Card,Surat,Gujarat
ORD04128,C0313,2022-05-16,Delivered,Debit Card,Pune,Maharashtra
ORD04129,C0705,2023-09-24,Delivered,Debit Card,Lucknow,Uttar Pradesh
ORD04130,C0422,2023-11-21,Pending,UPI,New Delhi,Delhi
ORD04131,C0321,2022-11-12,Pending,UPI,Janakpuri,Delhi
ORD04132,C0665,2022-11-14,Delivered,UPI,Hyderabad,Telangana
ORD04133,C0160,2023-11-17,Pending,UPI,Nizamabad,Telangana
ORD04134,C0828,2023-01-12,Delivered,Debit Card,Kanpur,Uttar Pradesh
ORD04135,C0360,2023-12-20,Cancelled,UPI,Rajkot,Gujarat
ORD04136,C0674,2022-03-08,Pending,Credit Card,Karimnagar,Telangana
ORD04137,C0628,2023-08-13,Delivered,UPI,Lucknow,Uttar Pradesh
ORD04138,C0636,2023-07-07,Delivered,UPI,Howrah,West Bengal
ORD04139,C0040,2022-11-24,Delivered,Debit Card,Janakpuri,Delhi
ORD04140,C0096,2023-12-02,Delivered,UPI,Agra,Uttar Pradesh
ORD04141,C0881,2022-03-19,Delivered,Net Banking,Salem,Tamil Nadu
ORD04142,C0659,2022-07-24,Delivered,UPI,Bengaluru,Karnataka
ORD04143,C0768,2023-08-15,Delivered,UPI,Kanpur,Uttar Pradesh
ORD04144,C0492,2023-01-27,Returned,Credit Card,Coimbatore,Tamil Nadu
ORD04145,C0178,2022-06-21,Delivered,UPI,Ajmer,Rajasthan
ORD04146,C0096,2023-08-06,Delivered,Net Banking,Karimnagar,Telangana
ORD04147,C0624,2023-11-25,Delivered,Debit Card,Warangal,Telangana
ORD04148,C0130,2022-10-15,Delivered,Net Banking,Rohini,Delhi
ORD04149,C0388,2023-03-11,Delivered,Credit Card,Lucknow,Uttar Pradesh
ORD04150,C0420,2022-07-15,Delivered,UPI,Rohini,Delhi
ORD04151,C0620,2022-08-24,Pending,UPI,Khammam,Telangana
ORD04152,C0105,2023-06-24,Delivered,COD,Vadodara,Gujarat
ORD04153,C0520,2023-03-22,Returned,Credit Card,Lucknow,Uttar Pradesh
ORD04154,C0292,2022-09-13,Returned,UPI,Kanpur,Uttar Pradesh
ORD04155,C0568,2022-12-04,Delivered,Credit Card,Indore,Madhya Pradesh
ORD04156,C0841,2022-01-23,Delivered,UPI,Rohini,Delhi
ORD04157,C0827,2023-09-29,Pending,Debit Card,Khammam,Telangana
ORD04158,C0255,2023-08-06,Delivered,COD,Ahmedabad,Gujarat
ORD04159,C0335,2022-08-03,Delivered,UPI,Udaipur,Rajasthan
ORD04160,C0337,2022-02-15,Delivered,UPI,Rajkot,Gujarat
ORD04161,C0207,2022-01-05,Delivered,Credit Card,Khammam,Telangana
ORD04162,C0281,2022-05-20,Delivered,COD,Gwalior,Madhya Pradesh
ORD04163,C0292,2023-09-18,Delivered,Debit Card,Rohini,Delhi
ORD04164,C0441,2023-04-06,Delivered,Debit Card,Karimnagar,Telangana
ORD04165,C0017,2023-02-23,Returned,Credit Card,Varanasi,Uttar Pradesh
ORD04166,C0599,2022-02-22,Delivered,UPI,Nashik,Maharashtra
ORD04167,C0083,2022-01-27,Pending,UPI,Ahmedabad,Gujarat
ORD04168,C0816,2023-04-04,Delivered,Credit Card,Nizamabad,Telangana
ORD04169,C0443,2022-11-30,Delivered,UPI,Asansol,West Bengal
ORD04170,C0433,2022-01-21,Delivered,Credit Card,Khammam,Telangana
ORD04171,C0577,2023-12-01,Delivered,UPI,Agra,Uttar Pradesh
ORD04172,C0626,2023-10-18,Pending,Credit Card,Rohini,Delhi
ORD04173,C0905,2022-10-12,Delivered,COD,Kolkata,West Bengal
ORD04174,C0419,2023-12-26,Delivered,COD,Asansol,West Bengal
ORD04175,C0319,2022-02-16,Delivered,Debit Card,Vadodara,Gujarat
ORD04176,C0815,2023-07-29,Delivered,Credit Card,Kanpur,Uttar Pradesh
ORD04177,C0172,2022-12-06,Cancelled,UPI,Khammam,Telangana
ORD04178,C0339,2022-02-27,Pending,Debit Card,Pune,Maharashtra
ORD04179,C0332,2023-12-24,Pending,Credit Card,Saket,Delhi
ORD04180,C0896,2022-11-05,Delivered,Debit Card,Salem,Tamil Nadu
ORD04181,C0530,2023-10-25,Delivered,UPI,Jodhpur,Rajasthan
ORD04182,C0890,2022-02-23,Delivered,UPI,Ajmer,Rajasthan
ORD04183,C0227,2022-01-20,Returned,UPI,Nizamabad,Telangana
ORD04184,C0450,2023-07-17,Delivered,Debit Card,Mysuru,Karnataka
ORD04185,C0665,2022-08-02,Delivered,UPI,Belagavi,Karnataka
ORD04186,C0151,2023-12-27,Delivered,Credit Card,Nizamabad,Telangana
ORD04187,C0050,2022-08-10,Delivered,Credit Card,Kota,Rajasthan
ORD04188,C0766,2023-03-09,Delivered,UPI,Pune,Maharashtra
ORD04189,C0644,2023-09-02,Delivered,Credit Card,Kanpur,Uttar Pradesh
ORD04190,C0766,2022-09-08,Delivered,Credit Card,Jabalpur,Madhya Pradesh
ORD04191,C0228,2023-01-15,Delivered,Credit Card,Coimbatore,Tamil Nadu
ORD04192,C0460,2022-08-14,Cancelled,Net Banking,Ahmedabad,Gujarat
ORD04193,C0888,2023-01-01,Delivered,Net Banking,Agra,Uttar Pradesh
ORD04194,C0912,2022-05-20,Delivered,COD,Salem,Tamil Nadu
ORD04195,C0321,2023-12-15,Delivered,Debit Card,Gandhinagar,Gujarat
ORD04196,C0501,2023-05-23,Delivered,Credit Card,Khammam,Telangana
ORD04197,C0280,2023-12-02,Delivered,UPI,Siliguri,West Bengal
ORD04198,C0730,2022-12-09,Delivered,Credit Card,Noida,Uttar Pradesh
ORD04199,C0768,2023-04-16,Returned,Net Banking,Janakpuri,Delhi
ORD04200,C0488,2023-02-03,Delivered,Credit Card,Pune,Maharashtra
ORD04201,C0272,2022-06-03,Delivered,Net Banking,Lucknow,Uttar Pradesh
ORD04202,C0364,2022-03-24,Delivered,Credit Card,Kota,Rajasthan
ORD04203,C0091,2022-03-19,Delivered,Credit Card,Rohini,Delhi
ORD04204,C0061,2023-09-29,Delivered,Debit Card,Dwarka,Delhi
ORD04205,C0872,2022-10-12,Returned,Debit Card,Aurangabad,Maharashtra
ORD04206,C0366,2023-06-03,Delivered,Debit Card,Asansol,West Bengal
ORD04207,C0251,2023-06-22,Pending,Net Banking,Agra,Uttar Pradesh
ORD04208,C0252,2022-12-17,Pending,COD,Udaipur,Rajasthan
ORD04209,C0441,2022-02-02,Delivered,COD,Salem,Tamil Nadu
ORD04210,C0267,2023-04-23,Delivered,COD,Mumbai,Maharashtra
ORD04211,C0062,2022-09-09,Cancelled,Credit Card,Bengaluru,Karnataka
ORD04212,C0080,2022-03-22,Delivered,Debit Card,Asansol,West Bengal
ORD04213,C0606,2023-02-13,Cancelled,COD,Khammam,Telangana
ORD04214,C0105,2023-12-01,Cancelled,Credit Card,Belagavi,Karnataka
ORD04215,C0412,2023-03-13,Delivered,Debit Card,Vadodara,Gujarat
ORD04216,C0436,2022-04-06,Delivered,Debit Card,Rajkot,Gujarat
ORD04217,C0499,2023-11-16,Delivered,Debit Card,Ajmer,Rajasthan
ORD04218,C0410,2023-11-19,Delivered,Debit Card,Jabalpur,Madhya Pradesh
ORD04219,C0907,2022-05-31,Returned,UPI,Ajmer,Rajasthan
ORD04220,C0378,2023-02-18,Delivered,Debit Card,Howrah,West Bengal
ORD04221,C0540,2023-10-20,Delivered,UPI,Kolkata,West Bengal
ORD04222,C0709,2022-08-26,Delivered,UPI,Coimbatore,Tamil Nadu
ORD04223,C0433,2022-10-20,Cancelled,UPI,Salem,Tamil Nadu
ORD04224,C0639,2023-07-02,Delivered,COD,Surat,Gujarat
ORD04225,C0057,2022-12-30,Delivered,Net Banking,Mangaluru,Karnataka
ORD04226,C0386,2022-02-03,Delivered,UPI,Karimnagar,Telangana
ORD04227,C0566,2023-08-28,Cancelled,UPI,Dwarka,Delhi
ORD04228,C0172,2022-09-25,Delivered,Net Banking,Nizamabad,Telangana
ORD04229,C0193,2022-12-02,Delivered,UPI,Chennai,Tamil Nadu
ORD04230,C0939,2022-08-20,Returned,Credit Card,Pune,Maharashtra
ORD04231,C0085,2023-07-05,Pending,Debit Card,Rohini,Delhi
ORD04232,C0318,2023-05-24,Delivered,UPI,Kota,Rajasthan
ORD04233,C0941,2023-01-11,Delivered,Debit Card,Mysuru,Karnataka
ORD04234,C0364,2023-06-11,Delivered,UPI,Pune,Maharashtra
ORD04235,C0548,2022-03-22,Delivered,COD,Udaipur,Rajasthan
ORD04236,C0374,2023-10-16,Delivered,UPI,Khammam,Telangana
ORD04237,C0336,2022-12-18,Cancelled,Net Banking,Khammam,Telangana
ORD04238,C0536,2022-11-07,Returned,Debit Card,Aurangabad,Maharashtra
ORD04239,C0995,2023-07-22,Pending,UPI,Mysuru,Karnataka
ORD04240,C0386,2023-04-17,Delivered,Debit Card,Hyderabad,Telangana
ORD04241,C0211,2022-04-10,Delivered,UPI,Saket,Delhi
ORD04242,C0561,2022-02-12,Returned,COD,Bhopal,Madhya Pradesh
ORD04243,C0839,2022-09-22,Cancelled,UPI,Hyderabad,Telangana
ORD04244,C0837,2022-06-27,Delivered,UPI,Tiruchirappalli,Tamil Nadu
ORD04245,C0589,2023-04-20,Returned,UPI,Gwalior,Madhya Pradesh
ORD04246,C0754,2022-04-15,Delivered,Credit Card,Aurangabad,Maharashtra
ORD04247,C0927,2022-07-17,Delivered,COD,Salem,Tamil Nadu
ORD04248,C0091,2022-07-21,Delivered,UPI,Varanasi,Uttar Pradesh
ORD04249,C0201,2022-02-25,Pending,UPI,Durgapur,West Bengal
ORD04250,C0061,2022-11-11,Delivered,Credit Card,Pune,Maharashtra
ORD04251,C0688,2023-12-31,Delivered,UPI,Hyderabad,Telangana
ORD04252,C0629,2023-07-17,Delivered,Debit Card,Udaipur,Rajasthan
ORD04253,C0417,2023-12-26,Delivered,Debit Card,Asansol,West Bengal
ORD04254,C0908,2022-11-07,Delivered,Credit Card,Agra,Uttar Pradesh
ORD04255,C0606,2022-04-11,Delivered,COD,Tiruchirappalli,Tamil Nadu
ORD04256,C0350,2022-06-06,Delivered,UPI,Gwalior,Madhya Pradesh
ORD04257,C0940,2022-04-16,Delivered,COD,Belagavi,Karnataka
ORD04258,C0707,2023-09-23,Delivered,UPI,Kota,Rajasthan
ORD04259,C0164,2023-11-12,Delivered,Net Banking,Warangal,Telangana
ORD04260,C0549,2022-05-25,Delivered,Credit Card,Hubballi,Karnataka
ORD04261,C0704,2022-03-27,Delivered,Credit Card,Coimbatore,Tamil Nadu
ORD04262,C0666,2023-01-26,Cancelled,Credit Card,Jodhpur,Rajasthan
ORD04263,C0032,2023-06-26,Delivered,UPI,Jodhpur,Rajasthan
ORD04264,C0764,2022-01-04,Delivered,Credit Card,Bhopal,Madhya Pradesh
ORD04265,C0505,2022-05-13,Returned,Credit Card,Madurai,Tamil Nadu
ORD04266,C0721,2022-07-26,Delivered,UPI,Ahmedabad,Gujarat
ORD04267,C0573,2022-12-14,Delivered,Debit Card,Vadodara,Gujarat
ORD04268,C0570,2023-04-20,Pending,UPI,Kanpur,Uttar Pradesh
ORD04269,C0303,2022-12-09,Delivered,Debit Card,Kolkata,West Bengal
ORD04270,C0694,2023-06-09,Cancelled,Net Banking,Nagpur,Maharashtra
ORD04271,C0936,2023-10-09,Pending,Credit Card,Pune,Maharashtra
ORD04272,C0295,2023-07-20,Delivered,Debit Card,Jaipur,Rajasthan
ORD04273,C0014,2023-03-05,Returned,Net Banking,Madurai,Tamil Nadu
ORD04274,C0462,2023-02-13,Delivered,Debit Card,Vadodara,Gujarat
ORD04275,C0736,2023-08-17,Delivered,Net Banking,Kolkata,West Bengal
ORD04276,C0518,2022-12-05,Delivered,COD,Khammam,Telangana
ORD04277,C0037,2022-04-07,Pending,UPI,Kanpur,Uttar Pradesh
ORD04278,C0825,2022-05-18,Delivered,Credit Card,Asansol,West Bengal
ORD04279,C0949,2023-06-07,Delivered,Net Banking,Khammam,Telangana
ORD04280,C0714,2023-09-21,Delivered,UPI,Asansol,West Bengal
ORD04281,C0675,2022-02-23,Delivered,UPI,Janakpuri,Delhi
ORD04282,C0024,2022-04-01,Pending,Debit Card,Tiruchirappalli,Tamil Nadu
ORD04283,C0392,2022-01-10,Pending,Credit Card,Saket,Delhi
ORD04284,C0682,2023-04-03,Pending,UPI,Gwalior,Madhya Pradesh
ORD04285,C0016,2022-08-08,Delivered,UPI,Ujjain,Madhya Pradesh
ORD04286,C0878,2023-06-18,Delivered,COD,Mangaluru,Karnataka
ORD04287,C0574,2022-06-22,Pending,Credit Card,Howrah,West Bengal
ORD04288,C0604,2023-12-30,Returned,UPI,Lucknow,Uttar Pradesh
ORD04289,C0981,2023-01-06,Delivered,Credit Card,Bhopal,Madhya Pradesh
ORD04290,C0603,2023-01-03,Cancelled,COD,Warangal,Telangana
ORD04291,C0221,2023-10-17,Delivered,Credit Card,Kota,Rajasthan
ORD04292,C0674,2023-02-08,Delivered,Net Banking,Dwarka,Delhi
ORD04293,C0778,2023-06-14,Delivered,Debit Card,Noida,Uttar Pradesh
ORD04294,C0390,2023-12-07,Delivered,Credit Card,Udaipur,Rajasthan
ORD04295,C0793,2023-11-11,Pending,Credit Card,Madurai,Tamil Nadu
ORD04296,C0539,2022-06-18,Returned,COD,Coimbatore,Tamil Nadu
ORD04297,C0224,2022-06-07,Delivered,UPI,Belagavi,Karnataka
ORD04298,C0527,2022-12-18,Delivered,Debit Card,Ajmer,Rajasthan
ORD04299,C0929,2023-02-24,Delivered,Credit Card,Kota,Rajasthan
ORD04300,C0286,2022-11-28,Cancelled,UPI,Jabalpur,Madhya Pradesh
ORD04301,C0589,2022-11-30,Cancelled,Credit Card,Agra,Uttar Pradesh
ORD04302,C0237,2023-01-01,Delivered,UPI,Chennai,Tamil Nadu
ORD04303,C0919,2022-12-19,Delivered,Debit Card,Vadodara,Gujarat
ORD04304,C0946,2023-05-31,Returned,Credit Card,Indore,Madhya Pradesh
ORD04305,C0989,2022-10-11,Delivered,Debit Card,Karimnagar,Telangana
ORD04306,C0396,2023-12-02,Cancelled,COD,Noida,Uttar Pradesh
ORD04307,C0331,2022-05-04,Cancelled,Debit Card,Kota,Rajasthan
ORD04308,C0505,2023-03-11,Delivered,UPI,Ujjain,Madhya Pradesh
ORD04309,C0365,2022-11-22,Delivered,Credit Card,Jabalpur,Madhya Pradesh
ORD04310,C0909,2022-04-25,Delivered,Credit Card,Udaipur,Rajasthan
ORD04311,C0244,2022-01-09,Pending,UPI,Jabalpur,Madhya Pradesh
ORD04312,C0755,2023-06-01,Cancelled,UPI,Rohini,Delhi
ORD04313,C0804,2022-07-16,Cancelled,UPI,Hubballi,Karnataka
ORD04314,C0487,2023-10-30,Delivered,UPI,Siliguri,West Bengal
ORD04315,C0130,2023-06-21,Delivered,Credit Card,Kanpur,Uttar Pradesh
ORD04316,C0791,2023-11-10,Delivered,Credit Card,Rohini,Delhi
ORD04317,C0050,2023-08-05,Delivered,Debit Card,Ajmer,Rajasthan
ORD04318,C0978,2022-03-26,Cancelled,Net Banking,Jaipur,Rajasthan
ORD04319,C0009,2022-07-28,Delivered,UPI,Nagpur,Maharashtra
ORD04320,C0859,2022-12-08,Cancelled,Credit Card,Mumbai,Maharashtra
ORD04321,C0814,2023-06-24,Delivered,COD,Rohini,Delhi
ORD04322,C0951,2022-12-21,Delivered,UPI,Ahmedabad,Gujarat
ORD04323,C0251,2023-08-23,Delivered,Credit Card,Nagpur,Maharashtra
ORD04324,C0497,2022-10-01,Pending,Net Banking,Jabalpur,Madhya Pradesh
ORD04325,C0508,2022-05-20,Delivered,UPI,Jodhpur,Rajasthan
ORD04326,C0948,2023-12-15,Cancelled,UPI,Janakpuri,Delhi
ORD04327,C0110,2023-09-06,Delivered,Debit Card,Bhopal,Madhya Pradesh
ORD04328,C0456,2023-10-04,Pending,UPI,Asansol,West Bengal
ORD04329,C0756,2022-02-13,Delivered,UPI,Nizamabad,Telangana
ORD04330,C0740,2023-10-27,Cancelled,UPI,Durgapur,West Bengal
ORD04331,C0690,2023-05-25,Delivered,Net Banking,New Delhi,Delhi
ORD04332,C0092,2022-06-12,Delivered,Credit Card,Warangal,Telangana
ORD04333,C0380,2023-02-12,Delivered,Credit Card,Saket,Delhi
ORD04334,C0003,2023-04-02,Delivered,Debit Card,Varanasi,Uttar Pradesh
ORD04335,C0851,2022-12-18,Delivered,Debit Card,Nashik,Maharashtra
ORD04336,C0961,2022-04-13,Delivered,UPI,Ujjain,Madhya Pradesh
ORD04337,C0380,2022-03-12,Delivered,Debit Card,Vadodara,Gujarat
ORD04338,C0099,2022-11-11,Delivered,UPI,Agra,Uttar Pradesh
ORD04339,C0440,2022-10-10,Delivered,UPI,New Delhi,Delhi
ORD04340,C0800,2023-10-22,Delivered,Credit Card,Saket,Delhi
ORD04341,C0456,2023-03-21,Delivered,Debit Card,Varanasi,Uttar Pradesh
ORD04342,C0493,2022-01-20,Delivered,UPI,Bhopal,Madhya Pradesh
ORD04343,C0665,2023-12-27,Delivered,Net Banking,Gwalior,Madhya Pradesh
ORD04344,C0550,2023-04-28,Delivered,UPI,Janakpuri,Delhi
ORD04345,C0179,2022-05-25,Returned,Net Banking,Ajmer,Rajasthan
ORD04346,C0880,2022-02-25,Delivered,COD,Noida,Uttar Pradesh
ORD04347,C0886,2022-04-26,Delivered,Credit Card,Rohini,Delhi
ORD04348,C0128,2022-02-22,Delivered,UPI,Rajkot,Gujarat
ORD04349,C0474,2023-04-11,Cancelled,Debit Card,Durgapur,West Bengal
ORD04350,C0247,2023-11-11,Delivered,Net Banking,Gwalior,Madhya Pradesh
ORD04351,C0496,2022-05-17,Delivered,COD,Noida,Uttar Pradesh
ORD04352,C0345,2023-02-15,Delivered,UPI,Gandhinagar,Gujarat
ORD04353,C0317,2022-04-08,Delivered,UPI,Varanasi,Uttar Pradesh
ORD04354,C0220,2023-09-27,Delivered,UPI,Asansol,West Bengal
ORD04355,C0376,2023-01-17,Delivered,UPI,Tiruchirappalli,Tamil Nadu
ORD04356,C0498,2023-09-05,Delivered,Credit Card,Gwalior,Madhya Pradesh
ORD04357,C0670,2023-02-23,Delivered,UPI,Hyderabad,Telangana
ORD04358,C0644,2023-10-18,Delivered,UPI,Nizamabad,Telangana
ORD04359,C0219,2023-11-02,Returned,Debit Card,Coimbatore,Tamil Nadu
ORD04360,C0308,2022-01-19,Delivered,UPI,Ahmedabad,Gujarat
ORD04361,C0649,2022-04-09,Delivered,COD,Jabalpur,Madhya Pradesh
ORD04362,C0738,2023-12-12,Delivered,UPI,Jabalpur,Madhya Pradesh
ORD04363,C0731,2022-11-24,Delivered,COD,Nizamabad,Telangana
ORD04364,C0512,2022-10-18,Delivered,Debit Card,Warangal,Telangana
ORD04365,C0473,2022-01-27,Delivered,Net Banking,Mumbai,Maharashtra
ORD04366,C0080,2023-04-17,Delivered,Debit Card,Bengaluru,Karnataka
ORD04367,C0449,2022-02-06,Pending,Credit Card,Mumbai,Maharashtra
ORD04368,C0035,2023-05-16,Delivered,Debit Card,Noida,Uttar Pradesh
ORD04369,C0321,2022-11-18,Delivered,Credit Card,Tiruchirappalli,Tamil Nadu
ORD04370,C0768,2023-01-09,Delivered,Debit Card,Chennai,Tamil Nadu
ORD04371,C0435,2023-04-01,Delivered,UPI,Khammam,Telangana
ORD04372,C0499,2022-09-03,Delivered,Debit Card,Janakpuri,Delhi
ORD04373,C0609,2023-02-22,Delivered,UPI,Siliguri,West Bengal
ORD04374,C0547,2023-07-06,Delivered,Debit Card,Coimbatore,Tamil Nadu
ORD04375,C0821,2022-12-20,Cancelled,Debit Card,Dwarka,Delhi
ORD04376,C0077,2022-10-06,Delivered,Debit Card,Bhopal,Madhya Pradesh
