item_id,order_id,product_id,quantity,unit_price,discount_percent,total_price
6682,ORD03939,P041,5,2410,0,12050.0
6683,ORD01798,P047,5,2430,10,10935.0
6684,ORD00184,P075,4,3180,0,12720.0
6685,ORD01624,P089,4,3940,0,15760.0
6686,ORD02146,P075,2,3180,5,6042.0
6687,ORD04848,P053,5,6220,0,31100.0
6688,ORD03312,P016,4,990,0,3960.0
6689,ORD03234,P070,4,2230,0,8920.0
6690,ORD02599,P085,3,2550,10,6885.0
6691,ORD03130,P036,2,1210,0,2420.0
6692,ORD03409,P099,5,2170,15,9222.5
6693,ORD04698,P086,2,3800,0,7600.0
6694,ORD02811,P068,2,1770,0,3540.0
6695,ORD01624,P045,5,6940,0,34700.0
6696,ORD04521,P100,4,3910,0,15640.0
6697,ORD02013,P033,3,2160,5,6156.0
6698,ORD00322,P065,5,5610,0,28050.0
6699,ORD01905,P038,5,650,15,2762.5
6700,ORD01967,P011,5,2250,10,10125.0
6701,ORD01528,P057,2,2710,15,4607.0
6702,ORD03625,P065,2,5610,0,11220.0
6703,ORD04069,P075,2,3180,0,6360.0
6704,ORD04112,P011,5,2250,0,11250.0
6705,ORD03882,P012,4,340,5,1292.0
6706,ORD00769,P016,1,990,0,990.0
6707,ORD00357,P023,1,2250,20,1800.0
6708,ORD04026,P029,4,2480,0,9920.0
6709,ORD02547,P041,4,2410,10,8676.0
6710,ORD02144,P014,4,3350,5,12730.0
6711,ORD00544,P065,3,5610,5,15988.5
6712,ORD00048,P003,1,2910,0,2910.0
6713,ORD00126,P012,2,340,0,680.0
6714,ORD01381,P093,1,1750,0,1750.0
6715,ORD04486,P076,1,240,0,240.0
6716,ORD00066,P011,1,2250,10,2025.0
6717,ORD02026,P099,5,2170,0,10850.0
6718,ORD02911,P085,5,2550,15,10837.5
6719,ORD00640,P075,2,3180,5,6042.0
6720,ORD04031,P019,3,390,0,1170.0
6721,ORD03673,P091,4,2030,20,6496.0
6722,ORD02641,P049,1,520,5,494.0
6723,ORD02542,P055,5,1840,5,8740.0
6724,ORD00809,P048,5,5520,10,24840.0
6725,ORD01607,P027,4,8050,15,27370.0
6726,ORD03631,P040,4,4350,15,14790.0
6727,ORD04838,P014,3,3350,5,9547.5
6728,ORD00973,P078,2,260,5,494.0
6729,ORD04989,P097,1,2020,15,1717.0
6730,ORD01837,P029,5,2480,15,10540.0
6731,ORD03080,P045,4,6940,0,27760.0
6732,ORD03852,P069,5,690,0,3450.0
6733,ORD00578,P018,4,2720,0,10880.0
6734,ORD04754,P016,4,990,10,3564.0
6735,ORD04703,P073,2,5040,10,9072.0
6736,ORD03749,P058,1,820,5,779.0
6737,ORD04116,P082,4,990,5,3762.0
6738,ORD03087,P046,4,710,15,2414.0
6739,ORD02429,P069,4,690,0,2760.0
6740,ORD04892,P058,4,820,5,3116.0
6741,ORD02620,P077,4,2940,5,11172.0
6742,ORD03952,P028,5,4330,0,21650.0
6743,ORD03788,P041,1,2410,10,2169.0
6744,ORD03371,P068,2,1770,0,3540.0
6745,ORD02034,P100,4,3910,0,15640.0
6746,ORD01835,P073,2,5040,0,10080.0
6747,ORD02315,P089,1,3940,15,3349.0
6748,ORD01440,P056,4,830,5,3154.0
6749,ORD03313,P044,4,3990,0,15960.0
6750,ORD02015,P083,5,570,15,2422.5
6751,ORD03016,P034,4,5160,0,20640.0
6752,ORD02945,P020,1,4350,20,3480.0
6753,ORD01722,P018,1,2720,0,2720.0
6754,ORD00025,P082,3,990,5,2821.5
6755,ORD03595,P088,5,1770,5,8407.5
6756,ORD04161,P068,1,1770,20,1416.0
6757,ORD01282,P076,3,240,0,720.0
6758,ORD04096,P051,5,2600,10,11700.0
6759,ORD00452,P066,5,660,5,3135.0
6760,ORD04081,P088,1,1770,0,1770.0
6761,ORD04769,P093,1,1750,10,1575.0
6762,ORD04926,P093,1,1750,0,1750.0
6763,ORD01544,P088,1,1770,0,1770.0
6764,ORD02311,P029,3,2480,0,7440.0
6765,ORD00646,P073,4,5040,0,20160.0
6766,ORD03721,P001,5,5230,20,20920.0
6767,ORD02337,P070,4,2230,5,8474.0
6768,ORD00916,P091,4,2030,10,7308.0
6769,ORD01298,P038,5,650,5,3087.5
6770,ORD02591,P075,4,3180,0,12720.0
6771,ORD01656,P055,3,1840,10,4968.0
6772,ORD00386,P079,3,640,0,1920.0
6773,ORD01158,P081,4,3660,20,11712.0
6774,ORD01463,P035,1,7450,5,7077.5
6775,ORD03109,P021,5,9290,5,44127.5
6776,ORD00466,P011,2,2250,0,4500.0
6777,ORD00828,P048,4,5520,0,22080.0
6778,ORD00507,P009,5,5550,0,27750.0
6779,ORD03811,P016,4,990,0,3960.0
6780,ORD02194,P043,5,4260,5,20235.0
6781,ORD04904,P021,1,9290,5,8825.5
6782,ORD00644,P067,5,3370,5,16007.5
6783,ORD00184,P020,2,4350,0,8700.0
6784,ORD00858,P072,5,5410,5,25697.5
6785,ORD00266,P041,1,2410,0,2410.0
6786,ORD02560,P050,1,7950,15,6757.5
6787,ORD00737,P061,2,3200,0,6400.0
6788,ORD03953,P091,3,2030,15,5176.5
6789,ORD02285,P053,3,6220,0,18660.0
6790,ORD02685,P011,2,2250,20,3600.0
6791,ORD01692,P044,3,3990,5,11371.5
6792,ORD03400,P097,3,2020,10,5454.0
6793,ORD00714,P045,4,6940,0,27760.0
6794,ORD00193,P089,2,3940,0,7880.0
6795,ORD01907,P066,4,660,10,2376.0
6796,ORD04170,P052,3,640,0,1920.0
6797,ORD03658,P038,3,650,0,1950.0
6798,ORD01470,P041,1,2410,0,2410.0
6799,ORD04643,P012,4,340,0,1360.0
6800,ORD03258,P034,4,5160,0,20640.0
6801,ORD03219,P084,4,2390,5,9082.0
6802,ORD03932,P063,5,1930,5,9167.5
6803,ORD01704,P034,1,5160,0,5160.0
6804,ORD02804,P020,3,4350,15,11092.5
6805,ORD02257,P071,4,7700,0,30800.0
6806,ORD04784,P009,3,5550,0,16650.0
6807,ORD00201,P074,1,1980,5,1881.0
6808,ORD01609,P045,1,6940,10,6246.0
6809,ORD02272,P006,4,3090,15,10506.0
6810,ORD04904,P020,5,4350,10,19575.0
6811,ORD03310,P047,1,2430,10,2187.0
6812,ORD01675,P019,4,390,0,1560.0
6813,ORD00283,P039,5,480,5,2280.0
6814,ORD00850,P023,4,2250,10,8100.0
6815,ORD02296,P097,2,2020,20,3232.0
6816,ORD02174,P097,4,2020,10,7272.0
6817,ORD04998,P072,1,5410,5,5139.5
6818,ORD01297,P083,1,570,0,570.0
6819,ORD04962,P013,4,1410,15,4794.0
6820,ORD01959,P073,2,5040,5,9576.0
6821,ORD03204,P017,3,1150,5,3277.5
6822,ORD01803,P018,5,2720,0,13600.0
6823,ORD04011,P096,1,4220,0,4220.0
6824,ORD04977,P022,3,7880,20,18912.0
6825,ORD00886,P018,5,2720,10,12240.0
6826,ORD01736,P001,1,5230,0,5230.0
6827,ORD01958,P098,5,4950,0,24750.0
6828,ORD01736,P084,5,2390,0,11950.0
6829,ORD02983,P015,4,750,5,2850.0
6830,ORD00732,P064,4,680,0,2720.0
6831,ORD04695,P056,1,830,5,788.5
6832,ORD00700,P013,4,1410,0,5640.0
6833,ORD01224,P031,2,510,15,867.0
6834,ORD02673,P073,1,5040,0,5040.0
6835,ORD01717,P047,2,2430,0,4860.0
6836,ORD03059,P032,3,660,0,1980.0
6837,ORD04452,P059,2,5810,10,10458.0
6838,ORD02901,P090,1,210,10,189.0
6839,ORD00230,P074,3,1980,0,5940.0
6840,ORD03657,P086,4,3800,0,15200.0
6841,ORD03516,P071,2,7700,5,14630.0
6842,ORD04997,P069,2,690,0,1380.0
6843,ORD01054,P038,3,650,0,1950.0
6844,ORD01320,P013,4,1410,0,5640.0
6845,ORD01067,P077,4,2940,0,11760.0
6846,ORD04286,P056,3,830,5,2365.5
6847,ORD03598,P030,2,1660,20,2656.0
6848,ORD01331,P028,2,4330,20,6928.0
6849,ORD02067,P021,4,9290,0,37160.0
6850,ORD04557,P093,2,1750,0,3500.0
6851,ORD00644,P021,3,9290,0,27870.0
6852,ORD02406,P044,2,3990,15,6783.0
6853,ORD03975,P070,3,2230,5,6355.5
6854,ORD00061,P036,3,1210,5,3448.5
6855,ORD00740,P057,4,2710,0,10840.0
6856,ORD02238,P035,1,7450,0,7450.0
6857,ORD03754,P076,3,240,5,684.0
6858,ORD00276,P050,3,7950,0,23850.0
6859,ORD02866,P028,2,4330,5,8227.0
6860,ORD01051,P035,3,7450,10,20115.0
6861,ORD04405,P097,2,2020,0,4040.0
6862,ORD03066,P016,5,990,20,3960.0
6863,ORD03024,P041,1,2410,10,2169.0
6864,ORD04946,P058,4,820,0,3280.0
6865,ORD02162,P064,2,680,10,1224.0
6866,ORD00991,P096,3,4220,5,12027.0
6867,ORD00227,P055,4,1840,0,7360.0
6868,ORD00005,P014,4,3350,15,11390.0
6869,ORD01534,P004,3,6680,0,20040.0
6870,ORD03675,P057,1,2710,0,2710.0
6871,ORD02337,P071,4,7700,0,30800.0
6872,ORD04244,P033,5,2160,20,8640.0
6873,ORD03520,P015,3,750,0,2250.0
6874,ORD04251,P097,2,2020,0,4040.0
6875,ORD03482,P071,2,7700,10,13860.0
6876,ORD04585,P007,5,980,0,4900.0
6877,ORD03883,P083,5,570,15,2422.5
6878,ORD04866,P065,5,5610,15,23842.5
6879,ORD01402,P005,5,3920,10,17640.0
6880,ORD02920,P023,1,2250,0,2250.0
6881,ORD04861,P036,2,1210,0,2420.0
6882,ORD02831,P087,3,1870,5,5329.5
6883,ORD00672,P028,1,4330,10,3897.0
6884,ORD04014,P100,5,3910,0,19550.0
6885,ORD04754,P002,2,1180,0,2360.0
6886,ORD00187,P002,2,1180,0,2360.0
6887,ORD04897,P072,2,5410,10,9738.0
6888,ORD03798,P074,5,1980,10,8910.0
6889,ORD04305,P032,3,660,10,1782.0
6890,ORD02054,P028,2,4330,0,8660.0
6891,ORD00279,P030,2,1660,10,2988.0
6892,ORD02455,P007,5,980,0,4900.0
6893,ORD03833,P061,1,3200,0,3200.0
6894,ORD03942,P099,5,2170,0,10850.0
6895,ORD00867,P045,1,6940,15,5899.0
6896,ORD04441,P042,2,6210,0,12420.0
6897,ORD00111,P065,5,5610,15,23842.5
6898,ORD04605,P075,3,3180,10,8586.0
6899,ORD01325,P087,1,1870,5,1776.5
6900,ORD00960,P046,1,710,10,639.0
6901,ORD01150,P083,5,570,0,2850.0
6902,ORD03140,P006,1,3090,20,2472.0
6903,ORD04780,P080,4,8110,20,25952.0
6904,ORD02374,P074,3,1980,15,5049.0
6905,ORD00843,P100,4,3910,0,15640.0
6906,ORD04774,P008,2,5280,0,10560.0
6907,ORD04103,P093,4,1750,0,7000.0
6908,ORD01031,P090,3,210,5,598.5
6909,ORD00176,P097,1,2020,0,2020.0
6910,ORD04934,P074,4,1980,5,7524.0
6911,ORD04270,P089,2,3940,0,7880.0
6912,ORD01879,P090,2,210,20,336.0
6913,ORD03618,P070,4,2230,5,8474.0
6914,ORD00610,P043,3,4260,20,10224.0
6915,ORD01509,P094,5,510,5,2422.5
6916,ORD02784,P087,5,1870,15,7947.5
6917,ORD04874,P098,3,4950,10,13365.0
6918,ORD00670,P075,3,3180,0,9540.0
6919,ORD04069,P007,1,980,5,931.0
6920,ORD00724,P077,1,2940,10,2646.0
6921,ORD00386,P030,3,1660,0,4980.0
6922,ORD03291,P029,3,2480,5,7068.0
6923,ORD00938,P081,4,3660,0,14640.0
6924,ORD02177,P002,3,1180,10,3186.0
6925,ORD00710,P048,3,5520,5,15732.0
6926,ORD04451,P083,4,570,0,2280.0
6927,ORD00903,P085,3,2550,5,7267.5
6928,ORD04440,P060,1,1970,0,1970.0
6929,ORD00527,P044,3,3990,0,11970.0
6930,ORD00950,P015,5,750,10,3375.0
6931,ORD02769,P079,3,640,5,1824.0
6932,ORD00940,P080,2,8110,10,14598.0
6933,ORD03166,P042,5,6210,0,31050.0
6934,ORD03899,P027,2,8050,0,16100.0
6935,ORD03195,P055,3,1840,5,5244.0
6936,ORD02283,P029,1,2480,0,2480.0
6937,ORD03691,P034,1,5160,20,4128.0
6938,ORD00006,P090,1,210,5,199.5
6939,ORD00476,P015,1,750,0,750.0
6940,ORD03358,P032,5,660,0,3300.0
6941,ORD02243,P035,2,7450,0,14900.0
6942,ORD02846,P099,3,2170,20,5208.0
6943,ORD04658,P094,3,510,0,1530.0
6944,ORD04210,P078,5,260,0,1300.0
6945,ORD04746,P063,5,1930,5,9167.5
6946,ORD02707,P042,1,6210,20,4968.0
6947,ORD04900,P015,3,750,0,2250.0
6948,ORD01954,P052,5,640,5,3040.0
6949,ORD00335,P083,2,570,0,1140.0
6950,ORD04936,P092,3,370,5,1054.5
6951,ORD04870,P027,1,8050,20,6440.0
6952,ORD02324,P079,3,640,0,1920.0
6953,ORD00383,P078,1,260,0,260.0
6954,ORD00048,P054,5,1830,0,9150.0
6955,ORD04432,P012,5,340,5,1615.0
6956,ORD01770,P025,2,5570,0,11140.0
6957,ORD03856,P076,2,240,0,480.0
6958,ORD03153,P037,1,7960,10,7164.0
6959,ORD01947,P091,1,2030,0,2030.0
6960,ORD00024,P044,5,3990,10,17955.0
6961,ORD04644,P004,4,6680,0,26720.0
6962,ORD04227,P015,1,750,0,750.0
6963,ORD00904,P008,5,5280,0,26400.0
6964,ORD03079,P048,1,5520,0,5520.0
6965,ORD02671,P078,2,260,10,468.0
6966,ORD00209,P070,4,2230,0,8920.0
6967,ORD04087,P038,5,650,0,3250.0
6968,ORD02928,P092,5,370,0,1850.0
6969,ORD01542,P011,5,2250,0,11250.0
6970,ORD03561,P050,3,7950,0,23850.0
6971,ORD04627,P032,3,660,15,1683.0
6972,ORD04179,P014,2,3350,10,6030.0
6973,ORD03362,P067,5,3370,5,16007.5
6974,ORD01018,P001,4,5230,5,19874.0
6975,ORD04571,P049,2,520,0,1040.0
6976,ORD00663,P077,4,2940,0,11760.0
6977,ORD01786,P003,4,2910,5,11058.0
6978,ORD04303,P016,4,990,10,3564.0
6979,ORD01054,P032,2,660,0,1320.0
6980,ORD04351,P070,1,2230,0,2230.0
6981,ORD00953,P022,4,7880,5,29944.0
6982,ORD00807,P047,1,2430,5,2308.5
6983,ORD03686,P065,3,5610,0,16830.0
6984,ORD02157,P050,4,7950,0,31800.0
6985,ORD00160,P008,3,5280,15,13464.0
6986,ORD01139,P045,5,6940,0,34700.0
6987,ORD03370,P041,4,2410,0,9640.0
6988,ORD02774,P033,3,2160,15,5508.0
6989,ORD04466,P039,4,480,5,1824.0
6990,ORD02891,P012,5,340,0,1700.0
6991,ORD02083,P074,5,1980,0,9900.0
6992,ORD00547,P085,3,2550,0,7650.0
6993,ORD04813,P003,3,2910,0,8730.0
6994,ORD02464,P040,5,4350,0,21750.0
6995,ORD03065,P019,1,390,0,390.0
6996,ORD02017,P071,5,7700,5,36575.0
6997,ORD01779,P075,1,3180,5,3021.0
6998,ORD03308,P050,4,7950,5,30210.0
6999,ORD01244,P033,3,2160,0,6480.0
7000,ORD01972,P014,3,3350,5,9547.5
7001,ORD04864,P064,1,680,0,680.0
7002,ORD02844,P072,1,5410,0,5410.0
7003,ORD01073,P036,3,1210,10,3267.0
7004,ORD03874,P057,5,2710,0,13550.0
7005,ORD01833,P042,1,6210,5,5899.5
7006,ORD03454,P095,5,4480,0,22400.0
7007,ORD00844,P073,2,5040,20,8064.0
7008,ORD03765,P016,4,990,0,3960.0
7009,ORD01691,P078,2,260,0,520.0
7010,ORD03437,P001,1,5230,5,4968.5
7011,ORD03666,P023,4,2250,0,9000.0
7012,ORD04137,P009,2,5550,0,11100.0
7013,ORD03561,P013,2,1410,0,2820.0
7014,ORD02130,P018,4,2720,15,9248.0
7015,ORD00045,P011,5,2250,0,11250.0
7016,ORD01657,P083,2,570,5,1083.0
7017,ORD00471,P007,2,980,0,1960.0
7018,ORD01825,P006,3,3090,10,8343.0
7019,ORD03270,P061,3,3200,0,9600.0
7020,ORD03713,P013,5,1410,15,5992.5
7021,ORD03050,P029,2,2480,0,4960.0
7022,ORD00636,P044,4,3990,0,15960.0
7023,ORD04155,P029,3,2480,15,6324.0
7024,ORD01456,P095,5,4480,15,19040.0
7025,ORD02782,P025,1,5570,10,5013.0
7026,ORD02119,P070,2,2230,0,4460.0
7027,ORD02357,P073,2,5040,0,10080.0
7028,ORD01230,P091,5,2030,0,10150.0
7029,ORD02981,P067,4,3370,10,12132.0
7030,ORD03099,P050,2,7950,5,15105.0
7031,ORD01715,P092,1,370,0,370.0
7032,ORD01087,P021,1,9290,0,9290.0
7033,ORD04523,P092,5,370,0,1850.0
7034,ORD00026,P013,5,1410,0,7050.0
7035,ORD00686,P090,3,210,0,630.0
7036,ORD02154,P087,1,1870,15,1589.5
7037,ORD03013,P013,2,1410,0,2820.0
7038,ORD04475,P025,2,5570,0,11140.0
7039,ORD00639,P061,5,3200,10,14400.0
7040,ORD04857,P039,3,480,20,1152.0
7041,ORD02801,P081,3,3660,15,9333.0
7042,ORD03580,P095,4,4480,15,15232.0
7043,ORD03087,P020,3,4350,0,13050.0
7044,ORD03698,P014,1,3350,5,3182.5
7045,ORD01117,P006,2,3090,0,6180.0
7046,ORD03005,P089,4,3940,5,14972.0
7047,ORD01001,P081,4,3660,0,14640.0
7048,ORD02823,P080,2,8110,0,16220.0
7049,ORD00048,P007,2,980,0,1960.0
7050,ORD01461,P017,2,1150,20,1840.0
7051,ORD03688,P012,4,340,20,1088.0
7052,ORD02549,P030,2,1660,5,3154.0
7053,ORD01578,P095,3,4480,15,11424.0
7054,ORD04910,P080,5,8110,5,38522.5
7055,ORD01310,P009,1,5550,0,5550.0
7056,ORD01094,P079,2,640,0,1280.0
7057,ORD00072,P079,5,640,0,3200.0
7058,ORD00456,P054,4,1830,0,7320.0
7059,ORD02103,P017,1,1150,5,1092.5
7060,ORD00956,P094,1,510,5,484.5
7061,ORD02012,P010,1,5910,0,5910.0
7062,ORD00940,P004,3,6680,0,20040.0
7063,ORD00394,P043,2,4260,5,8094.0
7064,ORD00384,P040,5,4350,0,21750.0
7065,ORD03171,P054,5,1830,10,8235.0
7066,ORD02838,P012,1,340,0,340.0
7067,ORD04893,P046,2,710,5,1349.0
7068,ORD01488,P018,4,2720,10,9792.0
7069,ORD04337,P030,5,1660,15,7055.0
7070,ORD04919,P002,2,1180,0,2360.0
7071,ORD01757,P024,3,3480,0,10440.0
7072,ORD04455,P070,1,2230,5,2118.5
7073,ORD03353,P077,4,2940,0,11760.0
7074,ORD03876,P052,3,640,0,1920.0
7075,ORD04685,P046,5,710,20,2840.0
7076,ORD04540,P073,1,5040,0,5040.0
7077,ORD01934,P098,1,4950,0,4950.0
7078,ORD02421,P044,2,3990,0,7980.0
7079,ORD02144,P075,1,3180,15,2703.0
7080,ORD03328,P005,5,3920,0,19600.0
7081,ORD03814,P070,1,2230,5,2118.5
7082,ORD01188,P021,2,9290,5,17651.0
7083,ORD02184,P087,3,1870,5,5329.5
7084,ORD02373,P036,4,1210,10,4356.0
7085,ORD02475,P069,3,690,5,1966.5
7086,ORD03237,P100,5,3910,10,17595.0
7087,ORD02543,P039,3,480,0,1440.0
7088,ORD02151,P023,1,2250,5,2137.5
7089,ORD03797,P018,5,2720,10,12240.0
7090,ORD00763,P033,2,2160,0,4320.0
7091,ORD00455,P062,1,450,0,450.0
7092,ORD04746,P011,3,2250,0,6750.0
7093,ORD04384,P017,4,1150,0,4600.0
7094,ORD02308,P085,4,2550,0,10200.0
7095,ORD01084,P028,5,4330,0,21650.0
7096,ORD02163,P047,2,2430,15,4131.0
7097,ORD04679,P100,1,3910,10,3519.0
7098,ORD03617,P023,1,2250,10,2025.0
7099,ORD03839,P057,2,2710,0,5420.0
7100,ORD03776,P072,1,5410,0,5410.0
7101,ORD01752,P033,4,2160,5,8208.0
7102,ORD01319,P007,4,980,0,3920.0
7103,ORD01738,P073,1,5040,10,4536.0
7104,ORD00715,P098,5,4950,20,19800.0
7105,ORD04498,P021,5,9290,15,39482.5
7106,ORD04624,P011,5,2250,10,10125.0
7107,ORD01727,P093,3,1750,0,5250.0
7108,ORD01936,P080,5,8110,0,40550.0
7109,ORD02637,P044,1,3990,0,3990.0
7110,ORD03205,P066,1,660,0,660.0
7111,ORD00710,P034,4,5160,0,20640.0
7112,ORD04115,P043,4,4260,10,15336.0
7113,ORD03334,P021,1,9290,5,8825.5
7114,ORD03217,P021,4,9290,15,31586.0
7115,ORD01452,P040,2,4350,10,7830.0
7116,ORD01009,P040,3,4350,15,11092.5
7117,ORD03355,P045,1,6940,10,6246.0
7118,ORD02200,P076,5,240,5,1140.0
7119,ORD01668,P084,1,2390,0,2390.0
7120,ORD02127,P050,2,7950,0,15900.0
7121,ORD02144,P042,3,6210,0,18630.0
7122,ORD00028,P012,2,340,5,646.0
7123,ORD01146,P010,5,5910,20,23640.0
7124,ORD04270,P083,5,570,0,2850.0
7125,ORD00821,P027,1,8050,0,8050.0
7126,ORD00440,P046,5,710,0,3550.0
7127,ORD04536,P074,5,1980,5,9405.0
7128,ORD01919,P004,5,6680,10,30060.0
7129,ORD01519,P020,1,4350,0,4350.0
7130,ORD02530,P009,4,5550,0,22200.0
7131,ORD04851,P057,1,2710,10,2439.0
7132,ORD03309,P068,2,1770,5,3363.0
7133,ORD01302,P071,2,7700,0,15400.0
7134,ORD03349,P058,3,820,0,2460.0
7135,ORD00151,P086,1,3800,5,3610.0
7136,ORD03940,P063,2,1930,0,3860.0
7137,ORD02406,P075,4,3180,0,12720.0
7138,ORD04897,P045,5,6940,0,34700.0
7139,ORD00945,P019,1,390,0,390.0
7140,ORD02724,P025,1,5570,0,5570.0
7141,ORD02770,P029,3,2480,5,7068.0
7142,ORD01627,P056,3,830,0,2490.0
7143,ORD04764,P029,4,2480,0,9920.0
7144,ORD03896,P082,3,990,15,2524.5
7145,ORD02445,P038,1,650,0,650.0
7146,ORD00708,P035,5,7450,0,37250.0
7147,ORD00980,P010,5,5910,10,26595.0
7148,ORD02708,P097,4,2020,0,8080.0
7149,ORD02843,P048,3,5520,20,13248.0
7150,ORD01334,P013,4,1410,10,5076.0
7151,ORD04519,P042,3,6210,0,18630.0
7152,ORD01263,P050,5,7950,0,39750.0
7153,ORD03010,P002,3,1180,20,2832.0
7154,ORD01709,P094,4,510,0,2040.0
7155,ORD01303,P020,5,4350,5,20662.5
7156,ORD04737,P074,2,1980,20,3168.0
7157,ORD04752,P020,5,4350,5,20662.5
7158,ORD04580,P094,4,510,15,1734.0
7159,ORD04141,P075,5,3180,0,15900.0
7160,ORD00256,P052,3,640,15,1632.0
7161,ORD01475,P068,3,1770,0,5310.0
7162,ORD02553,P094,2,510,0,1020.0
7163,ORD01431,P085,2,2550,10,4590.0
7164,ORD03484,P014,3,3350,15,8542.5
7165,ORD00784,P056,2,830,5,1577.0
7166,ORD00147,P059,2,5810,5,11039.0
7167,ORD02136,P091,2,2030,15,3451.0
7168,ORD00370,P085,3,2550,0,7650.0
7169,ORD02407,P001,4,5230,5,19874.0
7170,ORD01858,P078,4,260,5,988.0
7171,ORD04596,P066,1,660,0,660.0
7172,ORD02152,P066,3,660,5,1881.0
7173,ORD02852,P099,5,2170,0,10850.0
7174,ORD02940,P034,2,5160,15,8772.0
7175,ORD02425,P072,4,5410,5,20558.0
7176,ORD00361,P040,1,4350,10,3915.0
7177,ORD04092,P014,3,3350,0,10050.0
7178,ORD04197,P097,5,2020,5,9595.0
7179,ORD04722,P098,3,4950,10,13365.0
7180,ORD00636,P042,4,6210,5,23598.0
7181,ORD01316,P018,5,2720,0,13600.0
7182,ORD01635,P059,5,5810,0,29050.0
7183,ORD00517,P051,5,2600,5,12350.0
7184,ORD00113,P040,4,4350,10,15660.0
7185,ORD01931,P030,1,1660,10,1494.0
7186,ORD04767,P040,4,4350,10,15660.0
7187,ORD04886,P013,3,1410,0,4230.0
7188,ORD02576,P084,5,2390,0,11950.0
7189,ORD04107,P039,2,480,5,912.0
7190,ORD03114,P063,4,1930,0,7720.0
7191,ORD03551,P044,2,3990,10,7182.0
7192,ORD02294,P053,4,6220,10,22392.0
7193,ORD03611,P072,3,5410,10,14607.0
7194,ORD01688,P088,4,1770,0,7080.0
7195,ORD02430,P031,4,510,0,2040.0
7196,ORD00931,P013,4,1410,10,5076.0
7197,ORD03024,P076,3,240,20,576.0
7198,ORD01133,P040,1,4350,15,3697.5
7199,ORD00964,P056,5,830,5,3942.5
7200,ORD04020,P071,2,7700,0,15400.0
7201,ORD02032,P035,2,7450,0,14900.0
7202,ORD00720,P002,1,1180,15,1003.0
7203,ORD00222,P022,5,7880,5,37430.0
7204,ORD00961,P035,5,7450,5,35387.5
7205,ORD00554,P035,1,7450,0,7450.0
7206,ORD00736,P095,2,4480,0,8960.0
7207,ORD00670,P083,4,570,10,2052.0
7208,ORD03830,P034,5,5160,0,25800.0
7209,ORD02567,P088,4,1770,5,6726.0
7210,ORD00791,P076,3,240,15,612.0
7211,ORD01547,P100,5,3910,0,19550.0
7212,ORD00555,P023,3,2250,0,6750.0
7213,ORD04416,P020,3,4350,15,11092.5
7214,ORD03915,P096,1,4220,5,4009.0
7215,ORD00206,P096,4,4220,0,16880.0
7216,ORD01479,P060,5,1970,5,9357.5
7217,ORD02974,P058,3,820,10,2214.0
7218,ORD03357,P089,3,3940,0,11820.0
7219,ORD02249,P023,3,2250,5,6412.5
7220,ORD00498,P023,4,2250,5,8550.0
7221,ORD00886,P081,3,3660,10,9882.0
7222,ORD02394,P052,4,640,0,2560.0
7223,ORD01079,P001,4,5230,10,18828.0
7224,ORD01428,P074,4,1980,0,7920.0
7225,ORD01930,P090,1,210,10,189.0
7226,ORD04287,P083,4,570,20,1824.0
7227,ORD04168,P053,2,6220,0,12440.0
7228,ORD02479,P097,3,2020,0,6060.0
7229,ORD04770,P057,3,2710,15,6910.5
7230,ORD00384,P071,2,7700,5,14630.0
7231,ORD00167,P089,2,3940,20,6304.0
7232,ORD02640,P050,5,7950,5,37762.5
7233,ORD01134,P072,3,5410,0,16230.0
7234,ORD01259,P058,5,820,0,4100.0
7235,ORD01081,P085,4,2550,5,9690.0
7236,ORD02261,P080,3,8110,0,24330.0
7237,ORD02403,P059,5,5810,0,29050.0
7238,ORD02346,P059,3,5810,0,17430.0
7239,ORD01921,P063,5,1930,0,9650.0
7240,ORD00147,P098,4,4950,0,19800.0
7241,ORD04423,P099,2,2170,0,4340.0
7242,ORD04240,P019,1,390,20,312.0
7243,ORD00134,P002,2,1180,5,2242.0
7244,ORD04394,P002,4,1180,5,4484.0
7245,ORD04525,P018,3,2720,0,8160.0
7246,ORD02569,P026,1,4300,5,4085.0
7247,ORD01223,P024,2,3480,0,6960.0
7248,ORD04211,P071,1,7700,0,7700.0
7249,ORD00172,P027,3,8050,10,21735.0
7250,ORD01779,P100,2,3910,10,7038.0
7251,ORD01225,P030,2,1660,5,3154.0
7252,ORD01848,P040,3,4350,0,13050.0
7253,ORD00585,P099,4,2170,10,7812.0
7254,ORD04226,P028,5,4330,5,20567.5
7255,ORD00668,P033,5,2160,5,10260.0
7256,ORD04874,P035,5,7450,15,31662.5
7257,ORD01367,P086,2,3800,0,7600.0
7258,ORD01570,P017,2,1150,5,2185.0
7259,ORD02467,P055,4,1840,0,7360.0
7260,ORD04782,P073,4,5040,0,20160.0
7261,ORD04165,P091,1,2030,10,1827.0
7262,ORD03277,P026,2,4300,15,7310.0
7263,ORD00909,P031,2,510,0,1020.0
7264,ORD02606,P092,2,370,0,740.0
7265,ORD02130,P045,3,6940,10,18738.0
7266,ORD02109,P058,2,820,0,1640.0
7267,ORD00229,P092,1,370,15,314.5
7268,ORD04227,P079,5,640,20,2560.0
7269,ORD02158,P099,3,2170,0,6510.0
7270,ORD01435,P085,3,2550,5,7267.5
