order_id,customer_id,order_date,status,payment_method,shipping_city,shipping_state,order_year,order_month,order_quarter,order_weekday,order_week_number
ORD04421,C0011,2022-05-25,Cancelled,COD,Noida,Uttar Pradesh,2022,5,Q2,Wednesday,21
ORD04422,C0792,2023-01-12,Delivered,Debit Card,Dwarka,Delhi,2023,1,Q1,Thursday,2
ORD04423,C0699,2023-09-29,Delivered,UPI,Kanpur,Uttar Pradesh,2023,9,Q3,Friday,39
ORD04424,C0246,2022-12-01,Cancelled,Credit Card,Asansol,West Bengal,2022,12,Q4,Thursday,48
ORD04425,C0387,2023-08-11,Delivered,Debit Card,Durgapur,West Bengal,2023,8,Q3,Friday,32
ORD04426,C0027,2022-06-16,Returned,UPI,Kolkata,West Bengal,2022,6,Q2,Thursday,24
ORD04427,C0933,2023-07-11,Delivered,UPI,Mysuru,Karnataka,2023,7,Q3,Tuesday,28
ORD04428,C0526,2023-10-13,Delivered,Credit Card,Durgapur,West Bengal,2023,10,Q4,Friday,41
ORD04429,C0955,2022-08-14,Delivered,Debit Card,Bhopal,Madhya Pradesh,2022,8,Q3,Sunday,32
ORD04430,C0103,2023-05-20,Pending,UPI,Jabalpur,Madhya Pradesh,2023,5,Q2,Saturday,20
ORD04431,C0197,2022-02-03,Delivered,Credit Card,Ahmedabad,Gujarat,2022,2,Q1,Thursday,5
ORD04432,C0311,2022-03-17,Delivered,COD,Aurangabad,Maharashtra,2022,3,Q1,Thursday,11
ORD04433,C0338,2022-04-06,Pending,UPI,Jaipur,Rajasthan,2022,4,Q2,Wednesday,14
ORD04434,C0605,2022-11-25,Delivered,Credit Card,Saket,Delhi,2022,11,Q4,Friday,47
ORD04435,C0119,2023-07-25,Delivered,Net Banking,Nizamabad,Telangana,2023,7,Q3,Tuesday,30
ORD04436,C0887,2023-11-15,Delivered,UPI,Rajkot,Gujarat,2023,11,Q4,Wednesday,46
ORD04437,C0230,2022-11-14,Delivered,COD,Udaipur,Rajasthan,2022,11,Q4,Monday,46
ORD04438,C0693,2023-10-13,Delivered,UPI,Jabalpur,Madhya Pradesh,2023,10,Q4,Friday,41
ORD04439,C0779,2022-08-31,Delivered,UPI,Hubballi,Karnataka,2022,8,Q3,Wednesday,35
ORD04440,C0811,2023-03-07,Returned,Debit Card,Noida,Uttar Pradesh,2023,3,Q1,Tuesday,10
ORD04441,C0935,2023-05-27,Cancelled,UPI,Vadodara,Gujarat,2023,5,Q2,Saturday,21
ORD04442,C0799,2022-01-01,Delivered,UPI,Kolkata,West Bengal,2022,1,Q1,Saturday,52
ORD04443,C0601,2022-11-07,Returned,COD,Hyderabad,Telangana,2022,11,Q4,Monday,45
ORD04444,C0555,2022-04-05,Pending,Credit Card,New Delhi,Delhi,2022,4,Q2,Tuesday,14
ORD04445,C0167,2023-05-11,Delivered,Credit Card,Durgapur,West Bengal,2023,5,Q2,Thursday,19
ORD04446,C0838,2023-08-17,Returned,UPI,Gwalior,Madhya Pradesh,2023,8,Q3,Thursday,33
ORD04447,C0852,2022-05-01,Delivered,UPI,Rajkot,Gujarat,2022,5,Q2,Sunday,17
ORD04448,C0402,2022-11-11,Cancelled,Credit Card,Jabalpur,Madhya Pradesh,2022,11,Q4,Friday,45
ORD04449,C0350,2023-04-18,Delivered,Credit Card,Asansol,West Bengal,2023,4,Q2,Tuesday,16
ORD04450,C0171,2023-02-01,Delivered,UPI,Surat,Gujarat,2023,2,Q1,Wednesday,5
ORD04451,C0275,2023-11-28,Delivered,UPI,Nizamabad,Telangana,2023,11,Q4,Tuesday,48
ORD04452,C0520,2022-09-22,Pending,Credit Card,Aurangabad,Maharashtra,2022,9,Q3,Thursday,38
ORD04453,C0012,2023-03-21,Delivered,Credit Card,Asansol,West Bengal,2023,3,Q1,Tuesday,12
ORD04454,C0945,2023-10-28,Returned,Credit Card,Indore,Madhya Pradesh,2023,10,Q4,Saturday,43
ORD04455,C0136,2023-02-24,Returned,Credit Card,Saket,Delhi,2023,2,Q1,Friday,8
ORD04456,C0905,2023-03-28,Cancelled,Credit Card,Jabalpur,Madhya Pradesh,2023,3,Q1,Tuesday,13
ORD04457,C0042,2023-11-01,Delivered,Credit Card,Asansol,West Bengal,2023,11,Q4,Wednesday,44
ORD04458,C0386,2022-08-17,Delivered,Credit Card,Jodhpur,Rajasthan,2022,8,Q3,Wednesday,33
ORD04459,C0687,2022-03-29,Delivered,Credit Card,Ahmedabad,Gujarat,2022,3,Q1,Tuesday,13
ORD04460,C0127,2022-05-14,Delivered,Credit Card,Rohini,Delhi,2022,5,Q2,Saturday,19
ORD04461,C0417,2023-07-07,Pending,Debit Card,Chennai,Tamil Nadu,2023,7,Q3,Friday,27
ORD04462,C0207,2022-06-17,Delivered,Debit Card,Madurai,Tamil Nadu,2022,6,Q2,Friday,24
ORD04463,C0807,2022-05-27,Delivered,Credit Card,New Delhi,Delhi,2022,5,Q2,Friday,21
ORD04464,C0287,2023-01-24,Delivered,Credit Card,Rohini,Delhi,2023,1,Q1,Tuesday,4
ORD04465,C0580,2022-09-22,Returned,Debit Card,Nashik,Maharashtra,2022,9,Q3,Thursday,38
ORD04466,C0627,2022-12-19,Delivered,UPI,Nashik,Maharashtra,2022,12,Q4,Monday,51
ORD04467,C0902,2023-02-06,Delivered,UPI,Gandhinagar,Gujarat,2023,2,Q1,Monday,6
ORD04468,C0140,2023-06-02,Delivered,Credit Card,Lucknow,Uttar Pradesh,2023,6,Q2,Friday,22
ORD04469,C0805,2023-01-27,Cancelled,UPI,Mumbai,Maharashtra,2023,1,Q1,Friday,4
ORD04470,C0345,2022-10-22,Delivered,Debit Card,Khammam,Telangana,2022,10,Q4,Saturday,42
ORD04471,C0110,2022-04-30,Pending,Debit Card,Howrah,West Bengal,2022,4,Q2,Saturday,17
ORD04472,C0263,2022-06-20,Delivered,COD,Hyderabad,Telangana,2022,6,Q2,Monday,25
ORD04473,C0822,2022-01-07,Delivered,COD,Tiruchirappalli,Tamil Nadu,2022,1,Q1,Friday,1
ORD04474,C0994,2022-05-16,Delivered,Net Banking,Udaipur,Rajasthan,2022,5,Q2,Monday,20
ORD04475,C0881,2023-03-11,Delivered,Debit Card,Gandhinagar,Gujarat,2023,3,Q1,Saturday,10
ORD04476,C0407,2022-01-29,Delivered,UPI,Gandhinagar,Gujarat,2022,1,Q1,Saturday,4
ORD04477,C0173,2022-05-06,Delivered,UPI,Indore,Madhya Pradesh,2022,5,Q2,Friday,18
ORD04478,C0924,2022-04-06,Delivered,Debit Card,Ahmedabad,Gujarat,2022,4,Q2,Wednesday,14
ORD04479,C0411,2023-03-01,Pending,COD,Siliguri,West Bengal,2023,3,Q1,Wednesday,9
ORD04480,C0553,2023-04-29,Delivered,Debit Card,Indore,Madhya Pradesh,2023,4,Q2,Saturday,17
ORD04481,C0509,2022-07-27,Cancelled,Debit Card,Tiruchirappalli,Tamil Nadu,2022,7,Q3,Wednesday,30
ORD04482,C0825,2022-11-14,Delivered,Debit Card,Kanpur,Uttar Pradesh,2022,11,Q4,Monday,46
ORD04483,C0838,2022-04-26,Delivered,Debit Card,Tiruchirappalli,Tamil Nadu,2022,4,Q2,Tuesday,17
ORD04484,C0308,2022-04-28,Delivered,UPI,Udaipur,Rajasthan,2022,4,Q2,Thursday,17
ORD04485,C0571,2023-06-03,Delivered,UPI,Tiruchirappalli,Tamil Nadu,2023,6,Q2,Saturday,22
ORD04486,C0719,2022-02-12,Delivered,Credit Card,Kolkata,West Bengal,2022,2,Q1,Saturday,6
ORD04487,C0154,2022-01-22,Delivered,UPI,Kolkata,West Bengal,2022,1,Q1,Saturday,3
ORD04488,C0741,2023-05-16,Delivered,Credit Card,Mumbai,Maharashtra,2023,5,Q2,Tuesday,20
ORD04489,C0408,2022-10-10,Delivered,Debit Card,Lucknow,Uttar Pradesh,2022,10,Q4,Monday,41
ORD04490,C0890,2022-10-03,Delivered,UPI,Bengaluru,Karnataka,2022,10,Q4,Monday,40
ORD04491,C0666,2022-01-19,Returned,Credit Card,Vadodara,Gujarat,2022,1,Q1,Wednesday,3
ORD04492,C0459,2022-09-16,Delivered,Net Banking,Ajmer,Rajasthan,2022,9,Q3,Friday,37
ORD04493,C0057,2023-05-08,Delivered,Debit Card,Janakpuri,Delhi,2023,5,Q2,Monday,19
ORD04494,C0955,2022-07-13,Delivered,Credit Card,Noida,Uttar Pradesh,2022,7,Q3,Wednesday,28
ORD04495,C0976,2023-05-21,Delivered,UPI,Siliguri,West Bengal,2023,5,Q2,Sunday,20
ORD04496,C0408,2023-07-02,Returned,UPI,Warangal,Telangana,2023,7,Q3,Sunday,26
ORD04497,C0886,2022-09-23,Delivered,COD,Mumbai,Maharashtra,2022,9,Q3,Friday,38
ORD04498,C0138,2023-02-15,Delivered,UPI,Coimbatore,Tamil Nadu,2023,2,Q1,Wednesday,7
ORD04499,C0513,2023-12-22,Delivered,Debit Card,Nizamabad,Telangana,2023,12,Q4,Friday,51
ORD04500,C0374,2022-02-15,Returned,Credit Card,Mumbai,Maharashtra,2022,2,Q1,Tuesday,7
ORD04501,C0868,2023-05-10,Delivered,UPI,Gandhinagar,Gujarat,2023,5,Q2,Wednesday,19
ORD04502,C0076,2023-08-09,Delivered,UPI,Madurai,Tamil Nadu,2023,8,Q3,Wednesday,32
ORD04503,C0563,2022-12-28,Delivered,UPI,Warangal,Telangana,2022,12,Q4,Wednesday,52
ORD04504,C0461,2022-01-04,Cancelled,Credit Card,Tiruchirappalli,Tamil Nadu,2022,1,Q1,Tuesday,1
ORD04505,C0600,2022-12-15,Delivered,Credit Card,Janakpuri,Delhi,2022,12,Q4,Thursday,50
ORD04506,C0549,2023-10-09,Pending,COD,Mangaluru,Karnataka,2023,10,Q4,Monday,41
ORD04507,C0440,2022-08-05,Cancelled,Debit Card,Bengaluru,Karnataka,2022,8,Q3,Friday,31
ORD04508,C0616,2022-06-18,Pending,COD,Mangaluru,Karnataka,2022,6,Q2,Saturday,24
ORD04509,C0851,2023-04-16,Delivered,Net Banking,Vadodara,Gujarat,2023,4,Q2,Sunday,15
ORD04510,C0307,2023-07-29,Cancelled,Net Banking,Kanpur,Uttar Pradesh,2023,7,Q3,Saturday,30
ORD04511,C0163,2023-01-30,Delivered,Debit Card,Jabalpur,Madhya Pradesh,2023,1,Q1,Monday,5
ORD04512,C0244,2023-12-11,Delivered,UPI,Khammam,Telangana,2023,12,Q4,Monday,50
ORD04513,C0746,2023-04-06,Delivered,COD,Jabalpur,Madhya Pradesh,2023,4,Q2,Thursday,14
ORD04514,C0492,2022-06-25,Cancelled,UPI,Kota,Rajasthan,2022,6,Q2,Saturday,25
ORD04515,C0203,2023-10-07,Cancelled,Net Banking,Rohini,Delhi,2023,10,Q4,Saturday,40
ORD04516,C0532,2023-05-23,Delivered,COD,Jabalpur,Madhya Pradesh,2023,5,Q2,Tuesday,21
ORD04517,C0488,2022-04-23,Delivered,Credit Card,Udaipur,Rajasthan,2022,4,Q2,Saturday,16
ORD04518,C0916,2023-06-15,Cancelled,Debit Card,Kanpur,Uttar Pradesh,2023,6,Q2,Thursday,24
ORD04519,C0938,2023-08-09,Delivered,Net Banking,Tiruchirappalli,Tamil Nadu,2023,8,Q3,Wednesday,32
ORD04520,C0663,2022-01-20,Delivered,UPI,Noida,Uttar Pradesh,2022,1,Q1,Thursday,3
ORD04521,C0885,2023-03-05,Pending,Debit Card,Gandhinagar,Gujarat,2023,3,Q1,Sunday,9
ORD04522,C0294,2022-01-10,Delivered,Credit Card,Aurangabad,Maharashtra,2022,1,Q1,Monday,2
ORD04523,C0234,2023-05-05,Delivered,UPI,Asansol,West Bengal,2023,5,Q2,Friday,18
ORD04524,C0392,2023-12-13,Returned,Debit Card,Salem,Tamil Nadu,2023,12,Q4,Wednesday,50
ORD04525,C0375,2022-09-25,Delivered,COD,Coimbatore,Tamil Nadu,2022,9,Q3,Sunday,38
ORD04526,C0801,2023-09-06,Delivered,Credit Card,Janakpuri,Delhi,2023,9,Q3,Wednesday,36
ORD04527,C0946,2023-10-07,Pending,COD,Mangaluru,Karnataka,2023,10,Q4,Saturday,40
ORD04528,C0478,2022-09-05,Delivered,Debit Card,Howrah,West Bengal,2022,9,Q3,Monday,36
ORD04529,C0840,2022-07-06,Delivered,COD,Surat,Gujarat,2022,7,Q3,Wednesday,27
ORD04530,C0984,2022-12-03,Delivered,COD,Varanasi,Uttar Pradesh,2022,12,Q4,Saturday,48
ORD04531,C0650,2022-03-09,Delivered,UPI,Mumbai,Maharashtra,2022,3,Q1,Wednesday,10
ORD04532,C0223,2022-12-04,Delivered,COD,Indore,Madhya Pradesh,2022,12,Q4,Sunday,48
ORD04533,C0821,2022-11-10,Delivered,Credit Card,Varanasi,Uttar Pradesh,2022,11,Q4,Thursday,45
ORD04534,C0632,2023-03-04,Delivered,COD,Rohini,Delhi,2023,3,Q1,Saturday,9
ORD04535,C0817,2022-03-26,Pending,UPI,Rajkot,Gujarat,2022,3,Q1,Saturday,12
ORD04536,C0809,2022-06-22,Delivered,Debit Card,Bhopal,Madhya Pradesh,2022,6,Q2,Wednesday,25
ORD04537,C0477,2022-08-30,Delivered,UPI,Madurai,Tamil Nadu,2022,8,Q3,Tuesday,35
ORD04538,C0620,2023-07-31,Delivered,UPI,Dwarka,Delhi,2023,7,Q3,Monday,31
ORD04539,C0308,2023-04-10,Delivered,Net Banking,Nashik,Maharashtra,2023,4,Q2,Monday,15
ORD04540,C0150,2023-04-08,Delivered,UPI,Agra,Uttar Pradesh,2023,4,Q2,Saturday,14
ORD04541,C0267,2023-11-06,Pending,Debit Card,Durgapur,West Bengal,2023,11,Q4,Monday,45
ORD04542,C0657,2022-09-12,Delivered,Debit Card,Kanpur,Uttar Pradesh,2022,9,Q3,Monday,37
ORD04543,C0742,2023-12-24,Returned,Debit Card,Indore,Madhya Pradesh,2023,12,Q4,Sunday,51
ORD04544,C0831,2022-10-02,Pending,UPI,Vadodara,Gujarat,2022,10,Q4,Sunday,39
ORD04545,C0979,2022-08-25,Delivered,Credit Card,Rohini,Delhi,2022,8,Q3,Thursday,34
ORD04546,C0328,2022-08-06,Returned,Debit Card,Nagpur,Maharashtra,2022,8,Q3,Saturday,31
ORD04547,C0179,2023-06-10,Delivered,Debit Card,Madurai,Tamil Nadu,2023,6,Q2,Saturday,23
ORD04548,C0203,2022-09-12,Cancelled,Net Banking,Asansol,West Bengal,2022,9,Q3,Monday,37
ORD04549,C0253,2022-01-21,Pending,UPI,Mysuru,Karnataka,2022,1,Q1,Friday,3
ORD04550,C0645,2023-11-27,Delivered,UPI,Howrah,West Bengal,2023,11,Q4,Monday,48
ORD04551,C0318,2022-04-14,Cancelled,UPI,Janakpuri,Delhi,2022,4,Q2,Thursday,15
ORD04552,C0023,2023-10-11,Delivered,Credit Card,Vadodara,Gujarat,2023,10,Q4,Wednesday,41
ORD04553,C0057,2022-09-05,Delivered,UPI,Surat,Gujarat,2022,9,Q3,Monday,36
ORD04554,C0050,2022-05-09,Delivered,UPI,Hubballi,Karnataka,2022,5,Q2,Monday,19
ORD04555,C0500,2023-12-27,Delivered,COD,Bengaluru,Karnataka,2023,12,Q4,Wednesday,52
ORD04556,C0880,2023-05-26,Delivered,Credit Card,Siliguri,West Bengal,2023,5,Q2,Friday,21
ORD04557,C0280,2022-06-05,Delivered,Debit Card,Lucknow,Uttar Pradesh,2022,6,Q2,Sunday,22
ORD04558,C0403,2022-11-09,Delivered,Credit Card,Agra,Uttar Pradesh,2022,11,Q4,Wednesday,45
ORD04559,C0833,2023-01-17,Cancelled,UPI,Madurai,Tamil Nadu,2023,1,Q1,Tuesday,3
ORD04560,C0821,2022-02-06,Pending,Debit Card,Saket,Delhi,2022,2,Q1,Sunday,5
ORD04561,C0094,2022-09-13,Cancelled,Debit Card,Belagavi,Karnataka,2022,9,Q3,Tuesday,37
ORD04562,C0358,2022-08-17,Returned,UPI,Kolkata,West Bengal,2022,8,Q3,Wednesday,33
ORD04563,C0632,2024-01-01,Cancelled,UPI,Lucknow,Uttar Pradesh,2024,1,Q1,Monday,1
ORD04564,C0367,2023-05-24,Pending,Net Banking,Vadodara,Gujarat,2023,5,Q2,Wednesday,21
ORD04565,C0817,2022-08-25,Delivered,Credit Card,Kota,Rajasthan,2022,8,Q3,Thursday,34
ORD04566,C0420,2022-09-09,Delivered,Debit Card,Madurai,Tamil Nadu,2022,9,Q3,Friday,36
ORD04567,C0138,2022-03-18,Delivered,Net Banking,Hubballi,Karnataka,2022,3,Q1,Friday,11
ORD04568,C0244,2022-11-20,Delivered,Net Banking,Asansol,West Bengal,2022,11,Q4,Sunday,46
ORD04569,C0447,2022-03-16,Delivered,UPI,Nashik,Maharashtra,2022,3,Q1,Wednesday,11
ORD04570,C0622,2023-07-30,Delivered,Credit Card,Nagpur,Maharashtra,2023,7,Q3,Sunday,30
ORD04571,C0610,2023-04-02,Delivered,UPI,Asansol,West Bengal,2023,4,Q2,Sunday,13
ORD04572,C0710,2023-03-09,Delivered,COD,Dwarka,Delhi,2023,3,Q1,Thursday,10
ORD04573,C0039,2022-04-22,Delivered,COD,Aurangabad,Maharashtra,2022,4,Q2,Friday,16
ORD04574,C0870,2022-02-21,Returned,Credit Card,Jaipur,Rajasthan,2022,2,Q1,Monday,8
ORD04575,C0538,2023-05-28,Delivered,Credit Card,Gandhinagar,Gujarat,2023,5,Q2,Sunday,21
ORD04576,C0288,2023-02-05,Delivered,Credit Card,New Delhi,Delhi,2023,2,Q1,Sunday,5
ORD04577,C0536,2022-04-27,Delivered,Credit Card,Saket,Delhi,2022,4,Q2,Wednesday,17
ORD04578,C0091,2023-06-25,Cancelled,Credit Card,Nizamabad,Telangana,2023,6,Q2,Sunday,25
ORD04579,C0047,2022-12-25,Delivered,Debit Card,Ajmer,Rajasthan,2022,12,Q4,Sunday,51
ORD04580,C0410,2023-07-25,Delivered,UPI,Udaipur,Rajasthan,2023,7,Q3,Tuesday,30
ORD04581,C0537,2022-02-05,Delivered,COD,Surat,Gujarat,2022,2,Q1,Saturday,5
ORD04582,C0844,2022-01-02,Returned,COD,Surat,Gujarat,2022,1,Q1,Sunday,52
ORD04583,C0459,2022-06-08,Delivered,Credit Card,Mangaluru,Karnataka,2022,6,Q2,Wednesday,23
ORD04584,C0290,2022-01-19,Delivered,UPI,Asansol,West Bengal,2022,1,Q1,Wednesday,3
ORD04585,C0228,2022-02-20,Returned,Debit Card,Aurangabad,Maharashtra,2022,2,Q1,Sunday,7
ORD04586,C0599,2023-10-06,Pending,Credit Card,Khammam,Telangana,2023,10,Q4,Friday,40
ORD04587,C0291,2023-09-15,Delivered,Credit Card,Agra,Uttar Pradesh,2023,9,Q3,Friday,37
ORD04588,C0397,2023-05-08,Delivered,UPI,Mangaluru,Karnataka,2023,5,Q2,Monday,19
ORD04589,C0540,2023-06-12,Returned,Credit Card,Kota,Rajasthan,2023,6,Q2,Monday,24
ORD04590,C0346,2023-05-19,Cancelled,UPI,Belagavi,Karnataka,2023,5,Q2,Friday,20
ORD04591,C0442,2022-02-16,Delivered,Debit Card,Agra,Uttar Pradesh,2022,2,Q1,Wednesday,7
ORD04592,C0213,2022-11-07,Delivered,Debit Card,Asansol,West Bengal,2022,11,Q4,Monday,45
ORD04593,C0939,2023-10-03,Delivered,UPI,Hyderabad,Telangana,2023,10,Q4,Tuesday,40
ORD04594,C0738,2022-02-03,Delivered,Credit Card,Chennai,Tamil Nadu,2022,2,Q1,Thursday,5
ORD04595,C0340,2022-08-08,Delivered,Credit Card,Asansol,West Bengal,2022,8,Q3,Monday,32
ORD04596,C0814,2022-09-05,Delivered,UPI,Rajkot,Gujarat,2022,9,Q3,Monday,36
ORD04597,C0705,2023-07-25,Delivered,Credit Card,Kota,Rajasthan,2023,7,Q3,Tuesday,30
ORD04598,C0111,2023-01-16,Delivered,Credit Card,Salem,Tamil Nadu,2023,1,Q1,Monday,3
ORD04599,C0873,2022-04-16,Delivered,Debit Card,Chennai,Tamil Nadu,2022,4,Q2,Saturday,15
ORD04600,C0979,2022-10-25,Delivered,UPI,Madurai,Tamil Nadu,2022,10,Q4,Tuesday,43
ORD04601,C0303,2023-08-28,Pending,Credit Card,Nagpur,Maharashtra,2023,8,Q3,Monday,35
ORD04602,C0601,2023-07-18,Cancelled,Credit Card,Aurangabad,Maharashtra,2023,7,Q3,Tuesday,29
ORD04603,C0647,2023-04-15,Delivered,Credit Card,Rajkot,Gujarat,2023,4,Q2,Saturday,15
ORD04604,C0387,2022-04-10,Delivered,UPI,Madurai,Tamil Nadu,2022,4,Q2,Sunday,14
ORD04605,C0539,2022-08-14,Returned,UPI,Kanpur,Uttar Pradesh,2022,8,Q3,Sunday,32
ORD04606,C0082,2022-10-26,Delivered,UPI,Aurangabad,Maharashtra,2022,10,Q4,Wednesday,43
ORD04607,C0960,2022-08-20,Pending,Credit Card,Noida,Uttar Pradesh,2022,8,Q3,Saturday,33
ORD04608,C0449,2023-08-05,Delivered,Debit Card,Lucknow,Uttar Pradesh,2023,8,Q3,Saturday,31
ORD04609,C0424,2023-02-01,Delivered,Debit Card,Durgapur,West Bengal,2023,2,Q1,Wednesday,5
ORD04610,C0103,2023-06-19,Delivered,Credit Card,Rohini,Delhi,2023,6,Q2,Monday,25
ORD04611,C0159,2023-04-09,Returned,Debit Card,Madurai,Tamil Nadu,2023,4,Q2,Sunday,14
ORD04612,C0170,2022-05-11,Delivered,UPI,Mumbai,Maharashtra,2022,5,Q2,Wednesday,19
ORD04613,C0382,2023-01-27,Returned,Credit Card,Lucknow,Uttar Pradesh,2023,1,Q1,Friday,4
ORD04614,C0369,2022-03-22,Delivered,Credit Card,Mysuru,Karnataka,2022,3,Q1,Tuesday,12
ORD04615,C0105,2023-06-13,Cancelled,UPI,Nagpur,Maharashtra,2023,6,Q2,Tuesday,24
ORD04616,C0345,2022-03-13,Delivered,Credit Card,Hyderabad,Telangana,2022,3,Q1,Sunday,10
ORD04617,C0871,2022-07-04,Delivered,UPI,Hyderabad,Telangana,2022,7,Q3,Monday,27
ORD04618,C0301,2022-10-10,Delivered,Debit Card,Khammam,Telangana,2022,10,Q4,Monday,41
ORD04619,C0391,2022-07-18,Delivered,UPI,Ujjain,Madhya Pradesh,2022,7,Q3,Monday,29
ORD04620,C0627,2022-11-27,Cancelled,Net Banking,Rajkot,Gujarat,2022,11,Q4,Sunday,47
ORD04621,C0311,2022-06-09,Delivered,UPI,Agra,Uttar Pradesh,2022,6,Q2,Thursday,23
ORD04622,C0153,2022-09-15,Delivered,Net Banking,Noida,Uttar Pradesh,2022,9,Q3,Thursday,37
ORD04623,C0251,2023-04-18,Delivered,UPI,New Delhi,Delhi,2023,4,Q2,Tuesday,16
ORD04624,C0232,2022-03-17,Cancelled,Net Banking,Kolkata,West Bengal,2022,3,Q1,Thursday,11
ORD04625,C0713,2022-06-06,Delivered,Credit Card,Hyderabad,Telangana,2022,6,Q2,Monday,23
ORD04626,C0943,2022-09-27,Returned,Debit Card,Bhopal,Madhya Pradesh,2022,9,Q3,Tuesday,39
ORD04627,C0419,2022-01-07,Delivered,UPI,Saket,Delhi,2022,1,Q1,Friday,1
ORD04628,C0895,2023-05-29,Delivered,Debit Card,Ahmedabad,Gujarat,2023,5,Q2,Monday,22
ORD04629,C0824,2023-09-23,Delivered,UPI,Belagavi,Karnataka,2023,9,Q3,Saturday,38
ORD04630,C0147,2022-11-08,Returned,Credit Card,Ajmer,Rajasthan,2022,11,Q4,Tuesday,45
ORD04631,C0297,2022-03-06,Pending,UPI,Warangal,Telangana,2022,3,Q1,Sunday,9
ORD04632,C0096,2022-07-22,Returned,Credit Card,Mangaluru,Karnataka,2022,7,Q3,Friday,29
ORD04633,C0649,2022-04-17,Delivered,COD,Belagavi,Karnataka,2022,4,Q2,Sunday,15
ORD04634,C0715,2023-12-22,Delivered,UPI,Kolkata,West Bengal,2023,12,Q4,Friday,51
ORD04635,C0895,2023-08-25,Delivered,UPI,Hubballi,Karnataka,2023,8,Q3,Friday,34
ORD04636,C0515,2023-01-05,Delivered,Credit Card,Ahmedabad,Gujarat,2023,1,Q1,Thursday,1
ORD04637,C0827,2023-01-31,Delivered,UPI,Lucknow,Uttar Pradesh,2023,1,Q1,Tuesday,5
ORD04638,C0540,2022-08-06,Delivered,UPI,Karimnagar,Telangana,2022,8,Q3,Saturday,31
ORD04639,C0782,2023-02-04,Delivered,Credit Card,Agra,Uttar Pradesh,2023,2,Q1,Saturday,5
ORD04640,C0336,2023-11-09,Pending,Credit Card,Salem,Tamil Nadu,2023,11,Q4,Thursday,45
ORD04641,C0744,2022-10-02,Delivered,UPI,Nashik,Maharashtra,2022,10,Q4,Sunday,39
ORD04642,C0265,2023-09-26,Delivered,Debit Card,Vadodara,Gujarat,2023,9,Q3,Tuesday,39
ORD04643,C0004,2023-09-11,Pending,UPI,Karimnagar,Telangana,2023,9,Q3,Monday,37
ORD04644,C0403,2023-09-22,Delivered,UPI,Mysuru,Karnataka,2023,9,Q3,Friday,38
ORD04645,C0073,2022-01-05,Cancelled,UPI,Udaipur,Rajasthan,2022,1,Q1,Wednesday,1
ORD04646,C0778,2023-04-07,Delivered,COD,Salem,Tamil Nadu,2023,4,Q2,Friday,14
ORD04647,C0357,2023-05-16,Pending,Credit Card,Hyderabad,Telangana,2023,5,Q2,Tuesday,20
ORD04648,C0084,2022-01-28,Pending,Debit Card,Bengaluru,Karnataka,2022,1,Q1,Friday,4
ORD04649,C0417,2022-04-07,Delivered,UPI,Durgapur,West Bengal,2022,4,Q2,Thursday,14
ORD04650,C0954,2022-10-23,Delivered,UPI,Nashik,Maharashtra,2022,10,Q4,Sunday,42
ORD04651,C0410,2023-04-21,Delivered,Net Banking,Noida,Uttar Pradesh,2023,4,Q2,Friday,16
ORD04652,C0836,2023-06-16,Delivered,Credit Card,Ajmer,Rajasthan,2023,6,Q2,Friday,24
ORD04653,C0479,2022-01-13,Cancelled,UPI,Hyderabad,Telangana,2022,1,Q1,Thursday,2
ORD04654,C0055,2023-04-12,Returned,UPI,Bengaluru,Karnataka,2023,4,Q2,Wednesday,15
ORD04655,C0498,2022-08-16,Delivered,UPI,Hubballi,Karnataka,2022,8,Q3,Tuesday,33
ORD04656,C0203,2022-07-26,Cancelled,COD,Noida,Uttar Pradesh,2022,7,Q3,Tuesday,30
ORD04657,C0106,2022-04-24,Pending,UPI,Gandhinagar,Gujarat,2022,4,Q2,Sunday,16
ORD04658,C0721,2023-03-10,Cancelled,COD,Belagavi,Karnataka,2023,3,Q1,Friday,10
ORD04659,C0025,2022-06-24,Pending,UPI,Noida,Uttar Pradesh,2022,6,Q2,Friday,25
ORD04660,C0968,2023-01-01,Delivered,Credit Card,Lucknow,Uttar Pradesh,2023,1,Q1,Sunday,52
ORD04661,C0233,2022-08-26,Delivered,Debit Card,Vadodara,Gujarat,2022,8,Q3,Friday,34
ORD04662,C0748,2023-02-21,Pending,COD,Noida,Uttar Pradesh,2023,2,Q1,Tuesday,8
ORD04663,C0235,2023-08-05,Pending,Credit Card,Howrah,West Bengal,2023,8,Q3,Saturday,31
ORD04664,C0745,2022-08-28,Delivered,COD,Pune,Maharashtra,2022,8,Q3,Sunday,34
ORD04665,C0633,2023-12-13,Returned,Credit Card,Nagpur,Maharashtra,2023,12,Q4,Wednesday,50
ORD04666,C0357,2022-08-08,Returned,Debit Card,Kota,Rajasthan,2022,8,Q3,Monday,32
ORD04667,C0664,2023-04-13,Delivered,COD,Jabalpur,Madhya Pradesh,2023,4,Q2,Thursday,15
ORD04668,C0890,2022-11-07,Returned,Debit Card,Saket,Delhi,2022,11,Q4,Monday,45
ORD04669,C0519,2023-05-23,Returned,UPI,Madurai,Tamil Nadu,2023,5,Q2,Tuesday,21
ORD04670,C0843,2022-12-24,Cancelled,Credit Card,Saket,Delhi,2022,12,Q4,Saturday,51
